JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2451420.42,8.5,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451420.5618,8.289,0.008,,V,THR,,,,,"""PEPHQ, Check:  8.924,              10 INCH SCT. """,1,,V,,,,AC HER,,STD,,,,
2451421.4,8.3,,,Vis.,VED,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451421.4,8.5,,,Vis.,VFK,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451421.44,8.4,,,Vis.,RMQ,,,,,UG 30.94,,,V,,,,AC HER,,STD,,,,
2451421.5542,8.308,0.010,,V,THR,,,,,"""PEPHQ, Check:  8.860,              10 INCH SCT. """,1,,V,,,,AC HER,,STD,,,,
2451422.42,8.4,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451422.43,8.4,,,Vis.,RMQ,,,,,UG 31.93,,,V,,,,AC HER,,STD,,,,
2451422.6,8.4,,,Vis.,SQR,A,,,,,,,V,,,,AC HER,,STD,,,,
2451423.3,8.3,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451423.3,8.2,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451423.3,8.2,,,Vis.,KOS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451423.31,8.1,,,Vis.,SDY,BG,,,,,,,V,,,,AC HER,,STD,,,,
2451423.337,8.2,,,Vis.,LTO,,,,,,,,V,,,,AC HER,,STD,,,,
2451423.3639,8.3,,,Vis.,FSE,,,,,,,,V,,,,AC HER,,STD,,,,
2451423.47,8.4,,,Vis.,RMQ,,,,,EP 01.97,,,V,,,,AC HER,,STD,,,,
2451423.5,8.4,,,Vis.,BIV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451424.3,8.1,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451424.3,8.1,,,Vis.,GHA,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451424.3,8.2,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451424.3,8.2,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451424.35,8.1,,,Vis.,RKE,K,,,,,,,V,,,,AC HER,,STD,,,,
2451424.38,8.3,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451424.46,8.3,,,Vis.,RMQ,,,,,EP 02.96,,,V,,,,AC HER,,STD,,,,
2451424.5502,7.979,0.005,,V,THR,,,,,"""PEPHQ, Check:  8.881,              10 INCH SCT. """,1,,V,,,,AC HER,,STD,,,,
2451424.6903,7.98,,,V,FXJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451425.3,8.1,,,Vis.,HBA,HK,,,,,,,V,,,,AC HER,,STD,,,,
2451425.3,8.1,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451425.3618,8.1,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451425.38,8.3,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451425.43,8.0,,,Vis.,RMQ,,,,,EP 03.93,,,V,,,,AC HER,,STD,,,,
2451426.3,8.0,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451426.3,8.1,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451426.3,7.8,,,Vis.,NJO,K,,,,,,,V,,,,AC HER,,STD,,,,
2451426.32,8.0,,,Vis.,SDY,G,,,,,,,V,,,,AC HER,,STD,,,,
2451426.4,8.1,,,Vis.,GHA,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451426.4,7.7,,,Vis.,RMQ,,,,,EP 04.90,,,V,,,,AC HER,,STD,,,,
2451426.5,8.5,,,Vis.,BIV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451426.5,7.9,,,Vis.,FKJ,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451426.5,8.2,,,Vis.,HCS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451426.5,8.0,,,Vis.,SGX,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451427.3,8.0,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451427.3,8.0,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451427.3,7.8,,,Vis.,NJO,K,,,,,,,V,,,,AC HER,,STD,,,,
2451427.3,7.4,,,Vis.,SBX,AB,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451427.33,7.5,,,Vis.,RMQ,,,,,EP 05.83,,,V,,,,AC HER,,STD,,,,
2451427.3306,7.9,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451427.5,7.9,,,Vis.,KTB,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451427.6924,7.3,,,Vis.,HK,,,,,,,,V,,,,AC HER,,STD,,,,
2451428.35,7.5,,,Vis.,RMQ,,,,,EP 06.85,,,V,,,,AC HER,,STD,,,,
2451428.38,8.3,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451428.5,7.8,,,Vis.,KIL,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451428.5,8.0,,,Vis.,KVI,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451428.5,8.0,,,Vis.,MXS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451428.5,7.5,,,Vis.,PGG,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451428.6,7.4,,,Vis.,CKB,,,,,,,,V,,,,AC HER,,STD,,,,
2451429.3,7.9,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451429.3,7.7,,,Vis.,NJO,K,,,,,,,V,,,,AC HER,,STD,,,,
2451429.35,7.3,,,Vis.,RMQ,,,,,EP 07.85,,,V,,,,AC HER,,STD,,,,
2451429.4,7.9,,,Vis.,GHA,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451429.5,7.9,,,Vis.,BIV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451430.3,8.0,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451430.3,7.9,,,Vis.,KIS,HK,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451430.3,7.5,,,Vis.,REP,K,,,,,,,V,,,,AC HER,,STD,,,,
2451430.35,7.7,,,Vis.,SDY,GH,,,,,,,V,,,,AC HER,,STD,,,,
2451430.38,7.3,,,Vis.,RMQ,,,,,EP 08.88,,,V,,,,AC HER,,STD,,,,
2451430.4,7.7,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451431.3,7.9,,,Vis.,GHA,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451431.3,7.7,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451431.3,7.9,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451431.3,7.6,,,Vis.,NJO,K,,,,,,,V,,,,AC HER,,STD,,,,
2451431.43,7.4,,,Vis.,RMQ,,,,,EP 09.93,,,V,,,,AC HER,,STD,,,,
2451432.3,7.8,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451432.3,7.6,,,Vis.,KOS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451432.3063,7.3,,,Vis.,FSE,,,,,,,,V,,,,AC HER,,STD,,,,
2451432.33,7.3,,,Vis.,RMQ,,,,,EP 10.83,,,V,,,,AC HER,,STD,,,,
2451432.3444,7.5,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451432.354,7.6,,,Vis.,LTO,,,,,,,,V,,,,AC HER,,STD,,,,
2451432.38,8.1,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451432.4,7.3,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451432.4,7.9,,,Vis.,GHA,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451432.5,7.6,,,Vis.,BIV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451432.5,7.8,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451432.6,7.5,,,Vis.,SQR,A,,,,,,,V,,,,AC HER,,STD,,,,
2451433.3,7.8,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451433.3,7.5,,,Vis.,SBX,AB,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451433.32,7.5,,,Vis.,SDY,G,,,,,,,V,,,,AC HER,,STD,,,,
2451433.33,7.3,,,Vis.,RMQ,,,,,EP 11.83,,,V,,,,AC HER,,STD,,,,
2451433.38,7.9,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451433.5,7.3,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451433.5,7.2,,,Vis.,KTB,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451433.5,7.2,,,Vis.,MXS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451433.5,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2451433.5,7.6,,,Vis.,SKI,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451433.6,7.3,,,Vis.,CKB,,,,,,,,V,,,,AC HER,,STD,,,,
2451433.6,7.5,,,Vis.,SHS,,,,,,,,V,,,,AC HER,,STD,,,,
2451434.3,7.2,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451434.3,7.5,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451434.3,7.8,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451434.3,7.4,,,Vis.,NJO,K,,,,,,,V,,,,AC HER,,STD,,,,
2451434.3160,7.3,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451434.35,7.3,,,Vis.,RMQ,,,,,EP 12.85,,,V,,,,AC HER,,STD,,,,
2451434.38,7.8,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451434.4,7.5,,,Vis.,GHA,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451434.4,7.4,,,Vis.,REP,K,,,,,,,V,,,,AC HER,,STD,,,,
2451434.5,7.2,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451434.5,7.0,,,Vis.,EJO,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451434.5,7.4,,,Vis.,FKJ,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451434.5,7.4,,,Vis.,RRZ,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451435.3,7.7,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451435.3,7.7,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451435.3438,7.4,,,Vis.,FSE,,,,,,,,V,,,,AC HER,,STD,,,,
2451435.36,7.3,,,Vis.,RMQ,,,,,EP 13.86,,,V,,,,AC HER,,STD,,,,
2451435.5,7.2,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451435.5,7.2,,,Vis.,KIL,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451435.5,8.1,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451436.29,7.3,,,Vis.,RMQ,,,,,EP 14.79,,,V,,,,AC HER,,STD,,,,
2451436.29,7.2,,,Vis.,SDY,G,,,,,,,V,,,,AC HER,,STD,,,,
2451436.3,7.2,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451436.3,7.4,,,Vis.,GHA,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451436.3,7.7,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451436.3,7.7,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451436.3181,7.2,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451436.37,7.2,,,Vis.,RKE,K,,,,,,,V,,,,AC HER,,STD,,,,
2451436.42,7.8,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451437.3,7.4,,,Vis.,KOS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451438.2,7.3,,,Vis.,SBX,AB,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451438.3,7.7,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451438.38,7.9,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451439.34,7.3,,,Vis.,RMQ,,,,,EP 17.84,,,V,,,,AC HER,,STD,,,,
2451439.5,7.3,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451439.5,7.2,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2451439.5416,7.4,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2451439.5715,7.19,,,V,FXJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451439.5729,7.281,0.013,,V,FXJ,,,,,"""PEPHQ, Check:  8.785,                           """,1,,V,,,,AC HER,,STD,,,,
2451440.2785,7.2,,,Vis.,FSE,,,,,,,,V,,,,AC HER,,STD,,,,
2451440.3,7.7,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451440.3,7.2,,,Vis.,SBX,AB,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451440.33,7.9,,,Vis.,SAC,AH,,,,,,,V,,,,AC HER,,STD,,,,
2451440.5,7.2,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451440.6,7.0,,,Vis.,CKB,,,,,,,,V,,,,AC HER,,STD,,,,
2451441.3,7.7,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451441.5,7.2,,,Vis.,SHS,,,,,,,,V,,,,AC HER,,STD,,,,
2451442.38,7.4,,,Vis.,RMQ,,,,,EP 20.88,,,V,,,,AC HER,,STD,,,,
2451443.3,7.3,,,Vis.,NJO,K,,,,,,,V,,,,AC HER,,STD,,,,
2451443.3,7.2,,,Vis.,SBX,AB,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451443.4,7.3,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451444.3139,7.4,,,Vis.,SSW,AM,,,,,,,V,,,,AC HER,,STD,,,,
2451444.5,7.4,,,Vis.,FKJ,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451444.5,7.6,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451445.28,7.1,,,Vis.,SDY,GM,,,,,,,V,,,,AC HER,,STD,,,,
2451445.3,7.4,,,Vis.,GHA,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451445.3,7.6,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451445.5,7.2,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451445.5,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2451445.575,7.5,,,Vis.,LX,H,,,,,,,V,,,,AC HER,,STD,,,,
2451446.2799,7.4,,,Vis.,FSE,,,,,,,,V,,,,AC HER,,STD,,,,
2451446.3,7.5,,,Vis.,GHA,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451446.4,7.5,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451446.5,7.5,,,Vis.,BIV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451446.5,7.5,,,Vis.,FRF,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451447.3,7.7,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451447.5,7.2,,,Vis.,SBX,ABM,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451448.3,7.4,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451448.3153,7.3,,,Vis.,FSE,,,,,,,,V,,,,AC HER,,STD,,,,
2451448.33,8.0,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451448.5,7.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451448.5,7.4,,,Vis.,FKJ,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451448.5,7.6,,,Vis.,HCS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451448.5,7.9,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451448.5,7.3,,,Vis.,SHV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451448.6,7.2,,,Vis.,CKB,,,,,,,,V,,,,AC HER,,STD,,,,
2451449.2924,7.7,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451449.34,7.6,,,Vis.,RMQ,,,,,EP 27.84,,,V,,,,AC HER,,STD,,,,
2451451.2993,7.7,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451451.3,7.8,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451451.5,7.6,,,Vis.,FKJ,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451451.5,7.3,,,Vis.,KJF,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451451.5,7.4,,,Vis.,MXS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451452.3152,8.0,,,Vis.,MZS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451452.5,7.3,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451452.5,7.6,,,Vis.,FKJ,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451452.5,7.3,,,Vis.,KIL,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451452.5,7.7,,,Vis.,KVI,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451452.5,7.7,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2451452.5,8.1,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451452.5,7.4,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451453.2917,7.8,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451453.3,8.0,,,Vis.,GHA,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451453.3,8.1,,,Vis.,KOS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451453.3,7.7,,,Vis.,VFK,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451453.3347,7.7,,,Vis.,FSE,,,,,,,,V,,,,AC HER,,STD,,,,
2451454.3,7.9,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451454.5,8.0,,,Vis.,BIV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451454.5,7.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451454.5,7.7,,,Vis.,SZX,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451454.552,7.8,,,Vis.,LX,H,,,,,,,V,,,,AC HER,,STD,,,,
2451454.6,7.6,,,Vis.,CKB,,,,,,,,V,,,,AC HER,,STD,,,,
2451454.6965,7.737,0.003,,V,GBI,,,,,"""PEPHQ, Check:  8.808,                           """,1,,V,,,,AC HER,,STD,,,,
2451455.2,7.9,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451455.38,8.3,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451455.5,7.2,,,Vis.,MXS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451455.5,8.0,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451455.5660,7.851,0.007,,V,FXJ,,,,,"""PEPHQ, Check:  8.851,                           """,1,,V,,,,AC HER,,STD,,,,
2451456.3,7.9,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451456.5,8.0,,,Vis.,HCS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451456.5986,7.852,0.008,,V,GBI,,,,,"""PEPHQ, Check:  8.860,                           """,1,,V,,,,AC HER,,STD,,,,
2451457.2,8.1,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451457.3,7.9,,,Vis.,NJO,K,,,,,,,V,,,,AC HER,,STD,,,,
2451457.5,8.2,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2451457.6,8.0,,,Vis.,SQR,,,,,,,,V,,,,AC HER,,STD,,,,
2451458.2653,7.919,0.006,,V,GBI,,,,,"""PEPHQ, Check:  8.838,                           """,1,,V,,,,AC HER,,STD,,,,
2451458.6,8.1,,,Vis.,SHS,,,,,,,,V,,,,AC HER,,STD,,,,
2451459.2,8.2,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451459.2729,8.0,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451459.31,7.7,,,Vis.,RMQ,,,,,CT 07.81,,,V,,,,AC HER,,STD,,,,
2451459.32,7.9,,,Vis.,RMQ,,,,,CT 07.82,,,V,,,,AC HER,,STD,,,,
2451459.5,8.0,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451459.5,8.6,,,Vis.,EJO,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451459.5,8.3,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451459.5208,8.0,,,Vis.,LX,H,,,,,,,V,,,,AC HER,,STD,,,,
2451459.6030,7.999,0.011,,V,GBI,,,,,"""PEPHQ, Check:  8.891,                           """,1,,V,,,,AC HER,,STD,,,,
2451460.3,8.3,,,Vis.,KOS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451460.6102,8.029,0.005,,V,GBI,,,,,"""PEPHQ, Check:  8.876,                           """,1,,V,,,,AC HER,,STD,,,,
2451461.2569,8.2,,,Vis.,TVL,A,,,,,,,V,,,,AC HER,,STD,,,,
2451461.3,8.2,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451461.33,7.9,,,Vis.,RMQ,,,,,CT 09.83,,,V,,,,AC HER,,STD,,,,
2451461.5975,8.004,0.010,,V,GBI,,,,,"""PEPHQ, Check:  8.851,                           """,1,,V,,,,AC HER,,STD,,,,
2451461.6,7.8,,,Vis.,CKB,,,,,,,,V,,,,AC HER,,STD,,,,
2451462.5972,7.952,0.004,,V,GBI,,,,,"""PEPHQ, Check:  8.862,                           """,1,,V,,,,AC HER,,STD,,,,
2451463.3,8.3,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451463.3,8.2,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451463.31,7.7,,,Vis.,RMQ,,,,,CT 11.81,,,V,,,,AC HER,,STD,,,,
2451463.5,7.9,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451463.5,8.5,,,Vis.,KJF,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451463.5,8.3,,,Vis.,MZS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451463.5,8.0,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2451463.5,8.1,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451463.5395,7.9,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2451463.6326,7.847,0.002,,V,GBI,,,,,"""PEPHQ, Check:  8.847,                           """,1,,V,,,,AC HER,,STD,,,,
2451464.28,7.8,,,Vis.,SDY,G,,,,,,,V,,,,AC HER,,STD,,,,
2451464.29,7.8,,,Vis.,RKE,K,,,,,,,V,,,,AC HER,,STD,,,,
2451464.3,8.0,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451464.3,8.2,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451464.4,7.6,,,Vis.,VFK,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451464.5,8.0,,,Vis.,BIV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451464.6146,7.632,0.009,,V,GBI,,,,,"""PEPHQ, Check:  8.860,                           """,1,,V,,,,AC HER,,STD,,,,
2451465.3,7.9,,,Vis.,GHA,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451465.3,8.0,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451465.3,7.9,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451465.3,7.5,,,Vis.,VFK,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451465.33,8.2,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451465.4,7.3,,,Vis.,PLA,A,,,,,,,V,,,,AC HER,,STD,,,,
2451465.5,7.5,,,Vis.,FRF,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451465.6428,7.436,0.012,,V,GBI,,,,,"""PEPHQ, Check:  8.907,                           """,1,,V,,,,AC HER,,STD,,,,
2451466.31,7.4,,,Vis.,RMQ,,,,,CT 14.81,,,V,,,,AC HER,,STD,,,,
2451466.4861,7.3,,,Vis.,LX,,,,,,,,V,,,,AC HER,,STD,,,,
2451466.5,7.3,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2451466.6,7.2,,,Vis.,SHS,,,,,,,,V,,,,AC HER,,STD,,,,
2451467.2,7.8,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451467.24,7.3,,,Vis.,SDY,BG,,,,,,,V,,,,AC HER,,STD,,,,
2451467.3,7.7,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451467.3,7.3,,,Vis.,NJO,K,,,,,,,V,,,,AC HER,,STD,,,,
2451467.3,7.4,,,Vis.,REP,KU,,,,,,,V,,,,AC HER,,STD,,,,
2451467.32,7.2,,,Vis.,RKE,K,,,,,,,V,,,,AC HER,,STD,,,,
2451467.33,7.9,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451467.36,7.5,,,Vis.,RMQ,,,,,CT 15.86,,,V,,,,AC HER,,STD,,,,
2451467.5,7.3,,,Vis.,BIV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451467.5,7.2,,,Vis.,KIL,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451468.28,7.5,,,Vis.,RKE,K,,,,,,,V,,,,AC HER,,STD,,,,
2451468.3,7.8,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451468.5,7.1,,,Vis.,CKB,,,,,,,,V,,,,AC HER,,STD,,,,
2451468.5,7.7,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451469.2,7.8,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451469.2,7.8,,,Vis.,KOS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
